PC1,PC2,Country Name,Cluster
-2.200237953172425,3.0832177716328437,"Congo, Dem. Rep.",2
-2.90425253582768,-2.230247253419962,Ethiopia,0
-2.7964595764061446,-1.5487507975713282,Mozambique,0
1.7947067905751182,2.7430646271195527,Niger,4
4.988856753768305,-1.7956021673718092,Sudan,3
1.0143333152689855,0.04009136168570587,Togo,1
0.10305320579384263,-0.2917735420750022,Zambia,1
